obj_id,title,dates,dc_type,silver_tier,era,ddb_link
4PYEBFEJA3BBBR6ZVHZ5WP5EEPWL6IJV,Herbstvorarbeiten des Uhrmachers,1911,Aufsatz,0,modern,https://www.deutsche-digitale-bibliothek.de/item/4PYEBFEJA3BBBR6ZVHZ5WP5EEPWL6IJV
Y23DZGJ3SX7E6QZPGE4BG7K6CDXF7NZC,Aus dem Vereinsleben,1936,Abschnitt,0,modern,https://www.deutsche-digitale-bibliothek.de/item/Y23DZGJ3SX7E6QZPGE4BG7K6CDXF7NZC
4R7VPOZVTFY4TJTTPCMNUSMFQOIIKEDK,Büchenwerra,1946,Kapitel,0,modern,https://www.deutsche-digitale-bibliothek.de/item/4R7VPOZVTFY4TJTTPCMNUSMFQOIIKEDK
FTT6CJWQ5NMUAKWQBLVJJOD32PO2NI6Q,Magnetresonanztomographische Untersuchung Mukoviszidose-assoziierter Veränderungen des Pankreas im Hinblick auf ihre präkanzeröse Potenz,2018,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/FTT6CJWQ5NMUAKWQBLVJJOD32PO2NI6Q
LPE2VGKEWSOPVE7OA4MAVDKPVVASZJZW,VII. Zusammenfassung,1940,Kapitel,0,modern,https://www.deutsche-digitale-bibliothek.de/item/LPE2VGKEWSOPVE7OA4MAVDKPVVASZJZW
IXTNER6RJP7D2CMNPKIBAGDZCGODRFF3,Kampf um das Unterrichtswesen in Turkestan und die Reformgedanken,1956,Abschnitt,0,modern,https://www.deutsche-digitale-bibliothek.de/item/IXTNER6RJP7D2CMNPKIBAGDZCGODRFF3
XGHKJUFIFJBGNPIWRFYBTETHSZMWEE4G,"Fingerzeige für so manches eigenartige Verhalten, für so manches plötzliche Verändertsein von Kindern",1913,Aufsatz,0,modern,https://www.deutsche-digitale-bibliothek.de/item/XGHKJUFIFJBGNPIWRFYBTETHSZMWEE4G
B4BZ3UTUM4HP3GY4WUGDLUWBYFKRA6GT,No. 39. Bericht über den städtischen Vieh- und Schlachthof sowie die städtische Fleischbeschau,1904,Kapitel,0,modern,https://www.deutsche-digitale-bibliothek.de/item/B4BZ3UTUM4HP3GY4WUGDLUWBYFKRA6GT
QSZE6YLYEQRTG4ZKGQ4YSAPI2DG53N4J,Aus den Nachbarlandeskirchen,1932,Abschnitt,0,modern,https://www.deutsche-digitale-bibliothek.de/item/QSZE6YLYEQRTG4ZKGQ4YSAPI2DG53N4J
VYHINEHLMW4UTVZJCT6HMMDHX4AWK3SH,V. Die Ausschüsse der städtischen Körperschaften,1924,Abschnitt,0,modern,https://www.deutsche-digitale-bibliothek.de/item/VYHINEHLMW4UTVZJCT6HMMDHX4AWK3SH
PYLS452XGTLPCSYA2TXMTFZBA3OEICSG,"Die Himmels-Begierde der Gläubigen auf Erden. Ward Bey Beerdigung des ... Herrn Werner Julius Günther Hantelmann, Hochfürstl. Braunschw. Lüneburgischen ... Amts-Raths ... zu Holtzminden und Stadt Oldendorff ... Am vierten Sonntage des Advents Anno 1741. ... in einer solennen Leichen- und Gedächtniß-Predigt vorgestellt",1741 - ,Leichenpredigt|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/PYLS452XGTLPCSYA2TXMTFZBA3OEICSG
4BBZIKENCWEM7JR64TJSQR73PLHDYR2X,Frommer Christen Lebens und SterbensRegel/ Lebens und SterbensTrost : Auß den Worten S. Pauli Rom. 14. v. 7.8.9. Unser keiner lebt ihm selber/ &c. Bey sehr Volckreicher Begräbniß Deß ... Hrn. Otten Cloden/ Fürstl. Hess. gewesenen wolverdienten Oberförsters im Ampt Rodenberg/ Der in dem 97. Jahr seines Alters den 27. Iunii diese Welt gesegnet/ und den 4. Iulii in sein RuheKämmerlein beygesetzet worden ist Einfältig erkläret/ und auf Begehren zum Druck verfertiget,1662 - ,Leichenpredigt|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/4BBZIKENCWEM7JR64TJSQR73PLHDYR2X
P3TDTGPH5ZGVLWUOXLJXBF65PVI3QUBC,"Designatio Derer zwischen Ihro Königlichen Majestät in Schweden, qu`a Landgraffen zu Hessen-Cassel, und andern Chur- und Fürsten, auch der Stadt Franckfurt, nach und nach errichteten und noch subsistirenden Cartels",1735 - ,Verordnung|Einblattdruck|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/P3TDTGPH5ZGVLWUOXLJXBF65PVI3QUBC
5527O2T5GVSLVQCZ7ZLEQMQZGHR5ZUL4,"Unsere [et]c. Es ist auf vorgepflogene Communication mit der Landschaft des Fürstenthums Lüneburg beliebet worden, die Tranck- oder Bier-Steuer, welche mit Ausgang Junii dieses Jahres zu Ende gehen würde, annoch Sechs Jahre ... continuiren zu lassen ... Hannover den 6ten Januarii 1773.",1773 - ,Amtsdruckschrift|Einblattdruck|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/5527O2T5GVSLVQCZ7ZLEQMQZGHR5ZUL4
NWKQZ5PH5YRA4FXBZT2L2G66LTWJFEYE,"Von Gottes Gnaden Wir Carl, Landgraff zu Hessen, Fürst zu Herßfeld, Graff zu Catzenelnbogen, Dietz, Ziegenhayn, Nidda und Schaumburg, [et]c. Entbieten Unsern Praesidenten, Cantzlarn ... hiermit zu wissen: Was gestalt Uns verschiedentlich vorkommen, daß bey Unsern Consistoriis und Ehe-Gerichten, von deswegen zum offtern Ehe-Klagen angebracht worden, weil sich der klagende Theil auff seines Gegentheils angebliche Versprechungs-Worte: Ich Wil Dich Nicht Verlassen, zu gründen, und darauß eine Ehe zu erzwingen vermeinet ... Gegeben ... Cassel, den 5. Tag Septembris 1710",1710 - ,Einblattdruck|Verordnung|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/NWKQZ5PH5YRA4FXBZT2L2G66LTWJFEYE
LHSTLBBCA5XYHXF3ZQZKD3FHBDJO2FKI,"An Seiten Hoch-Fürstl. Cammer ist man deß Versehens gewesen, es würden die Beamte ... sich der, am 3. Decembr. 1688, und 11. Decembr. 1690 im Druck ergangenen, ... wiederholter Verordnung; nach welcher, wann von gedacht-Hoch-Fürstl. Cammer, entweder zu Herrschafftlichen Gebäuen, oder Unterthanen, auf ihr suppliciren, Bau- oder Brenn-Holz, aus Herrschafftlichen Waldungen abzugeben, ... [Signatum unter hievorgedruckt-Hoch-Fürstl. Cammer-Secret-Insiegel. Onolzbach, den 10. Octobr. 1726.]",1726 - ,Amtsdruckschrift|Verordnung|Einblattdruck|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/LHSTLBBCA5XYHXF3ZQZKD3FHBDJO2FKI
YDQO37UPKOW56GN4VSVXNU4WT4R7WCNI,"Die Wunderliche Führung Der Heiligen Gottes, Insbesonderheit Bey Ihren Lebens-Ende, Als Der Weyland Königliche Preußische Cammer-Secretarius im Hertzogthum Magdeburg, Tit. Herr Johann Ockel, Patricius, und vornehmer Pfänner allhier, Am 8. Julii des M DCCI. Jahres, Bey Christ-ansehnlichen Leichen-Begängniß Beerdiget ward",1701 - ,Leichenpredigt|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/YDQO37UPKOW56GN4VSVXNU4WT4R7WCNI
MYEERCRIBQHR3NL5VHNNBDYLZTXTFEJ6,Kurtz-gefaßte Schäferey deß Menschlichen Lebens/ wie darbey (1) ein allgemeines Klagen/ (2) ein nachdenckliches Fragen/ und (3) ein sonderliches Sagen fürgehe : Bey ... Beerdigung Deß ... Jacob Schäfers/ alten Wohlbenamten Bürgers und berühmten Apotheckers allhier/ Welcher ... seine Seele in seine allmächtige Hände treulich befohlen/ und von demselben im 77. Jahre seines Alters in die Him[m]lische Freuden auf- und angenommen worden/ Auß den 10. 11. und 12 Versiculn des XC. Psalms: Unser Leben währet siebenzig Jahr/ [et]c. In der Kirchen zu S. Joh. vor Leipzig ... entworffen,1672 - ,Leichenpredigt|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/MYEERCRIBQHR3NL5VHNNBDYLZTXTFEJ6
IKMN3UBIH6D55FK5FCIHL6TZWJBPBJPP,"Von der Heiligen Matriarchin Rahell/ und ihren schweren Kindsnöthen/ Genes: 35, 16. Leichpredigt : Bey der Volckreichen und Ansehnlichen Adlichen Begrebnus/ der Edlen Ehr und Tugendreichen Frawen/ Sophiae Mariae/ Des Woll Edlen Gestrengen und Vehsten/ Wilhelm Kleistes auff Muttrin und Dubberow Erbsessen/ Fürstlichen Stettinischen wolverordenten Hoffgerichts verwalters/ Ehelichen Haußfrawen/ Welche kurtz nach enthobenen Weiblichen bürden/ ihr Leben den 9. Martii Sehliglich geschlossen/ und den 11. April. war der Donnerstag für Palmarum, in der Stifftskirchen zu S. Marien/ Christlich beerdiget worden/ Gehalten",1622 - ,Leichenpredigt|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/IKMN3UBIH6D55FK5FCIHL6TZWJBPBJPP
DRUFMYEJ27IU5ZEY5Z4TZ3XZ4XTMPFGX,Instruction für die unter den Thoren bestellte Examinatores,1750 - ,Einblattdruck|Monografie,0,unknown,https://www.deutsche-digitale-bibliothek.de/item/DRUFMYEJ27IU5ZEY5Z4TZ3XZ4XTMPFGX
